input,given,family,orcid,name,identifier,department,degree,start,end
"Smith,J. L.",Marissa J.,Smith,0000-0001-6694-6884,Princeton University,6740,Anthropology,PhD,2008,2015
"Smith,J. L.",JAMES J,SMITH,0000-0002-5864-0022,,,,,,
"Smith,J. L.",Nicole J,Smith,0000-0001-7336-9368,,,,,,
"Smith,J. L.",Steven J,Smith,0000-0002-3369-4534,,,,,,
"Smith,J. L.",Madeleine J,Smith,0000-0003-2501-2772,,,,,,
"Smith,J. L.",Richard J,Smith,0000-0001-9240-8967,University of California Davis,8789,History,Ph.D.,1968,1972
"Smith,J. L.",Timothy J.,Smith,0000-0001-5458-4951,University of Chicago,2462,Booth School of Business,MBA,,2001
"Smith,J. L.",Timothy J.,Smith,0000-0001-5458-4951,University of Chicago,2462,Physical Sciences,PhD,,1995
"Smith,J. L.",Daniel J.,Smith,0000-0001-6294-1269,,,,,,
"Smith,J. L.",Raymond J,Smith,0000-0001-7090-5532,,,,,,
"Smith,J. L.",J. Sybylla,Smith,0009-0005-8784-8796,,,,,,
"Smith,J. L.",Pamela J,Smith,0000-0001-9724-0788,,,,,,
"Smith,J. L.",Paul J,Smith,0000-0001-9800-0620,,,,,,
"Smith,J. L.",J Stanley,Smith,0000-0001-9966-2618,,,,,,
"Smith,J. L.",J. Spencer,Smith,0000-0003-0745-6679,,,,,,
"Smith,J. L.",Simon J,Smith,0000-0001-9707-2155,,,,,,
"Smith,J. L.",Richard J,Smith,0000-0001-7998-2649,University of Cambridge,,,Ph.D.,1989,1989
"Smith,J. L.",Adam J.,Smith,0009-0000-1213-4338,,,,,,
"Smith,J. L.",Peter J.,Smith,0000-0001-9752-6321,,,,,,
"Smith,J. L.",Deborah  J,Smith,0000-0002-9121-5669,,,,,,
"Smith,J. L.",Margaret J,Smith,0000-0003-2219-1381,,,,,,
"Smith,J. L.",Edward J,Smith,0000-0002-6364-1708,,,,,,
"Smith,J. L.",Astrid J.,Smith,0009-0009-3087-0721,,,,,,
"Smith,J. L.",Roger J,Smith,0000-0002-9356-2285,University of Melbourne,https://ror.org/01ej9dk98,,Master of Public Health,,
"Smith,J. L.",Roger J,Smith,0000-0002-9356-2285,RMIT University,https://ror.org/04ttjf776,,Graduate Certificate in Data Science with Distinction,,
"Smith,J. L.",Laura J,Smith,0000-0001-5591-0739,,,,,,
"Smith,J. L.",Helene  J,Smith ,0000-0001-7456-0914,University of New South Wales,7800,School of Population Health ,PhD CANDIDIATE ,2020,
"Smith,J. L.",Helene  J,Smith ,0000-0001-7456-0914,University of Sydney,grid.1013.3,,Masters of International Public Health,2014,2016
"Smith,J. L.",Helene  J,Smith ,0000-0001-7456-0914,University of Technology Sydney,grid.117476.2,,Bachelor of Communications/International Studies ,1999,2003
"Smith,J. L.",Lewis J,Smith,0000-0002-4728-1562,Boston University Medical Campus,12260,Pulmonary Medicine,Post-doctoral Fellow,1976,1979
"Smith,J. L.",Lewis J,Smith,0000-0002-4728-1562,Strong Memorial Hospital,24403,Internal Medicine,Intern/Resident,1973,1976
"Smith,J. L.",Lewis J,Smith,0000-0002-4728-1562,University of Rochester,6927,,MD,1969,1973
"Smith,J. L.",Lewis J,Smith,0000-0002-4728-1562,City College of New York,14770,,BS,1965,1969
"Smith,J. L.",Steven J,Smith,0009-0008-9100-6163,University of Alaska Fairbanks,https://ror.org/01j7nq853,Geology,M.S.,2002,2005
"Smith,J. L.",Steven J,Smith,0009-0008-9100-6163,Indiana University of Pennsylvania,https://ror.org/0511cmw96,Geology,B.S.,1998,2001
"Smith,J. L.",Benjamin J.,Smith,0009-0003-5953-4998,,,,,,
"Smith,J. L.",Paul J,Smith,0000-0002-1012-1530,,,,,,
"Smith,J. L.",Ben J,Smith,0000-0002-9014-7254,,,,,,
"Smith,J. L.",Daniel J. ,Smith,0009-0002-4582-9050,,,,,,
"Smith,J. L.",Rosemary J.,Smith,0000-0003-4776-0982,,,,,,
"Smith,J. L.",J. Kelly,Smith,0000-0001-9397-5074,Weill Cornell Medical College,http://dx.doi.org/10.13039/100007273,Infectious Diseases,Infectious Disease Fellowship,1966,1969
"Smith,J. L.",J. Kelly,Smith,0000-0001-9397-5074,Malmo General Hosital,,Immunology,Fellowship in Immunology (8under Jan Waldebstrom),1962,1963
"Smith,J. L.",J. Kelly,Smith,0000-0001-9397-5074,Weill Cornell Medical College,http://dx.doi.org/10.13039/100007273,"Cornell Medical Division, Bellevue Hospital, NY, NY",Internal Medicine Residency,1960,1962
"Smith,J. L.",J. Kelly,Smith,0000-0001-9397-5074,Weill Cornell Medical College,http://dx.doi.org/10.13039/100007273,,MD,1956,1960
"Smith,J. L.",J. Kelly,Smith,0000-0001-9397-5074,Cornell University,5922,,BA,1953,1957
"Smith,J. L.",Elizabeth J,Smith,0000-0002-6210-5006,,,,,,
"Smith,J. L.",Kenneth J,Smith,0000-0001-8088-566X,,,,,,
"Smith,J. L.",Andrew J.,Smith,0000-0002-4327-5886,,,,,,
"Smith,J. L.",J. Mark,Smith,0009-0003-0678-327X,,,,,,
"Smith,J. L.",Ryan J.,Smith,0009-0005-5319-2995,,,,,,
"Smith,J. L.",Andrew J.,Smith,0000-0002-9164-9491,Stony Brook University,12301,Chemistry,B.S.,2014,2018
"Smith,J. L.",Mitzi J,Smith,0000-0003-4288-6826,Washington Adventist University,https://ror.org/035hvd463,Theology,BA/Theology,,
"Smith,J. L.",Mitzi J,Smith,0000-0003-4288-6826,Harvard University Graduate School of Arts and Sciences,242590,Religion,PhD Religion,1999,2006
"Smith,J. L.",Mitzi J,Smith,0000-0003-4288-6826,Howard University School of Divinity,116479,,MDiv,1995,1998
"Smith,J. L.",Mitzi J,Smith,0000-0003-4288-6826,The Ohio State University,,Black Studies,MA/Black Studies,1984,1986
"Smith,J. L.",Nicola J,Smith,0000-0002-7247-9562,University of Melbourne,2281,Pharmacology,"BA, BSc (Hons), PhD",1997,2007
"Smith,J. L.",J Brock,Smith,0000-0003-1067-7026,Western University,6221,Business,Ph.D.,1988,1992
"Smith,J. L.",Wendy J.,Smith,0009-0006-3842-0854,,,,,,
"Smith,J. L.",Dennis J.,Smith,0009-0001-2812-2136,,,,,,
"Smith,J. L.",Valarie J ,Smith,0000-0003-2902-4519,Florida State University,7823,Earth Ocean Atmospheric Science / Geology,Master's Geology,2012,2015
"Smith,J. L.",Valarie J ,Smith,0000-0003-2902-4519,University of West Georgia,2291,Geology,B.S. Geology,2010,2012
"Smith,J. L.",Valarie J ,Smith,0000-0003-2902-4519,University of West Georgia,2291,Education,B.S. Middle Grades Education,1993,1995
"Smith,J. L.",Harriet J.,Smith,0000-0003-4314-6571,University of Oxford,http://dx.doi.org/10.13039/501100000769,Experimental Psychology,BA (Hons),,
"Smith,J. L.",Harriet J.,Smith,0000-0003-4314-6571,University of Cambridge,2152,MRC Cognition and Brain Sciences Unit,PhD,,
"Smith,J. L.",Samantha J.,Smith,0000-0003-3142-3981,University of Cincinnati,,Department of Chemical and Environmental Engineering,Ph.D. Environmental Science,,2024
"Smith,J. L.",Samantha J.,Smith,0000-0003-3142-3981,University of Cincinnati,2514,"Department of Biomedical, Chemical, and Environmental Engineering ",M.S. Environmental Science,,2015
"Smith,J. L.",Samantha J.,Smith,0000-0003-3142-3981,University of Cincinnati,https://ror.org/01e3m7079,,Bachelor of Arts,,2007
"Smith,J. L.",Sequioa J.,Smith,0000-0002-4704-2852,University of Florida Health,https://ror.org/04tk2gy88,Neuroscience ,PhD Candidate ,2023,
"Smith,J. L.",Sequioa J.,Smith,0000-0002-4704-2852,Sam Houston State University,https://ror.org/00yh3cz06,Psychology and Philosophy ,BS Psychology ,2019,2023
"Smith,J. L.",J Keith,Smith,0000-0001-7588-3520,University of North Carolina at Chapel Hill School of Medicine,6797,Neuroradiology,Fellowship,1993,1995
"Smith,J. L.",J Keith,Smith,0000-0001-7588-3520,University of Texas,7067,Radiology,Residency,1989,1993
"Smith,J. L.",J Keith,Smith,0000-0001-7588-3520,Louisiana State University Medical Center,440927,Physiology,PhD,1985,1989
"Smith,J. L.",J Keith,Smith,0000-0001-7588-3520,Louisiana State University Medical Center,440927,Medicine,MD,1983,1987
"Smith,J. L.",J Keith,Smith,0000-0001-7588-3520,Louisiana State University,5779,,,1980,1983
"Smith,J. L.",Daniel J. ,Smith,0009-0007-3572-0154,,,,,,
"Smith,J. L.",Aimee J.,Smith,0000-0002-1808-6960,University of Aberdeen,,Sociology,PhD,2011,2015
"Smith,J. L.",Aimee J.,Smith,0000-0002-1808-6960,Brunel University London,grid.7728.a,Anthropology,MRes,2009,2010
"Smith,J. L.",Aimee J.,Smith,0000-0002-1808-6960,Brunel University London,http://dx.doi.org/10.13039/501100007914,Anthropology,BSc First Class hons. ,2004,2008
"Smith,J. L.",J. Gustav,Smith,0000-0001-6285-9935,,,,,,
"Smith,J. L.",Kerri J.,Smith,0000-0002-7482-1106,,,,,,
"Smith,J. L.",J Scott,Smith,0000-0003-3270-5374,The Pennsylvania State University,8082,Food Science,PhD,1981,1988
"Smith,J. L.",Peter J,Smith,0000-0003-2133-757X,,,,,,
"Smith,J. L.",Rebecca J,Smith,0000-0002-4085-5922,"University of Tennessee, Knoxville",http://dx.doi.org/10.13039/100014455,Ecology and Evolutionary Biology,PhD,2020,
"Smith,J. L.",Matthew J,Smith,0000-0003-2896-9350,,,,,,
"Smith,J. L.",Daniel J. ,Smith,0009-0002-0165-1959,,,,,,
"Smith,J. L.",J. Carson,Smith,0000-0001-6142-0920,University of Georgia,1355,Kinesiology,Ph.D.,1994,2000
"Smith,J. L.",J. Carson,Smith,0000-0001-6142-0920,Arizona State University,7864,Psychology,B.S.,1989,1993
"Smith,J. L.",J. Carson,Smith,0000-0001-6142-0920,Arizona State University,7864,Exercise Science,B.S.,1989,1993
"Smith,J. L.",Michelle J.,Smith,0000-0003-3924-9690,University of Melbourne,,English,PhD,2004,2007
"Smith,J. L.",J. Darby,Smith,0000-0002-3643-0868,,,,,,
"Smith,J. L.",Stephen J.,Smith,0000-0003-4096-4675,,,,,,
"Smith,J. L.",Henry J. P.,Smith,0000-0001-8759-374X,Northeastern University,1848,Physics,Ph. D.,1960,1966
"Smith,J. L.",Henry J. P.,Smith,0000-0001-8759-374X,Tufts University,1810,Physics,M.S.,1958,1960
"Smith,J. L.",Henry J. P.,Smith,0000-0001-8759-374X,Manhattan College,2010,Physics and Mathematics,BS,1953,1957
"Smith,J. L.",David J. K.,Smith,0000-0002-2031-1557,,,,,,
"Smith,J. L.",A. J. Stewart,Smith,0000-0003-2978-9562,Princeton University,https://ror.org/00hx57361,Physics,Doctor of Philosophy,1963,1966
"Smith,J. L.",A. J. Stewart,Smith,0000-0003-2978-9562,Princeton University,https://ror.org/00hx57361,Physics,Master of Arts,1961,1963
"Smith,J. L.",A. J. Stewart,Smith,0000-0003-2978-9562,University of British Columbia,8166,Physics and Mathematics,B A and M Sc,1957,1961
"Smith,J. L.",Brian J Smith,Smith,0009-0004-4159-0526,,,,,,
"Smith,J. L.",Rory J E,Smith,0000-0001-8516-3324,University of Birmingham,https://ror.org/03angcq70,Physics and Astronomy,PhD,2009,2013
"Smith,J. L.",Anthony K J,Smith,0000-0002-0005-9542,UNSW Sydney,grid.1005.4,Centre for Social Research in Health,Ph.D. in Social Sciences,2018,2022
"Smith,J. L.",Anthony K J,Smith,0000-0002-0005-9542,Curtin University,grid.1032.0,Centre for Human Rights Education,Graduate Certificate in Human Rights with Distinction,2017,2018
"Smith,J. L.",Anthony K J,Smith,0000-0002-0005-9542,Murdoch University,grid.1025.6,,Bachelor of Arts in English and Creative Writing (First Class Honours),2015,2016
"Smith,J. L.",Anthony K J,Smith,0000-0002-0005-9542,Murdoch University,grid.1025.6,,Bachelor of Arts in Philosophy,2011,2014
"Smith,J. L.",Anthony K J,Smith,0000-0002-0005-9542,Murdoch University,grid.1025.6,,Bachelor of Arts in Theatre and Drama,2011,2014
"Smith,J. L.",Demetrius J Smith,Smith,0009-0003-6132-8691,,,,,,
"Smith,J. L.","James, Jim, J.","Smith, Smith Jr.",0009-0003-2258-8327,University of Cincinnati Medical Center,https://ror.org/02p72h367,Environmental Health,Ph.D./Environmental Sciences - Toxicology,1984,1992
"Smith,J. L.","James, Jim, J.","Smith, Smith Jr.",0009-0003-2258-8327,"University of California, Davis",https://ror.org/05rrcem69,Environmental Science & Policy,Independent Study in Toxicology,1983,1984
"Smith,J. L.","James, Jim, J.","Smith, Smith Jr.",0009-0003-2258-8327,Cornell University College of Agriculture and Life Sciences,https://ror.org/00j52pq61,Neurobiology & Behavior,B.S.,1976,1981
"Smith,J. L.",A J R Osman,Smith,0009-0007-0129-4257,University of Peradeniya,https://ror.org/025h79t26,Medicine,MBBS,2011,2017
"Smith,J. L.",Adam J. R. W.,Smith,0000-0002-9156-9651,New Mexico State University,https://ror.org/00hpz7z43,Astronomy,Ph. D.,2020,2026
"Smith,J. L.",Adam J. R. W.,Smith,0000-0002-9156-9651,"University of California, Santa Cruz",grid.205975.c,Physics,Bachelor of Science in Physics (Astrophysics),2016,2019
"Smith,J. L.",Charmaine J,Smith Campbell,0000-0002-7288-0487,,,,,,
"Smith,J. L.",Arthur J.,"Smith, III",0000-0002-6636-7281,,,,,,
"Smith,J. L.",Ruth J.,Babel-Smith,0000-0003-0604-3848,Bowling Green State University,grid.253248.a,EDLS,Doctor Leadership Studies,2016,2020
"Smith,J. L.",Ruth J.,Babel-Smith,0000-0003-0604-3848,Tiffin University,7892,Criminal Justice,Masters Criminal Justice Administration,1998,1999
"Smith,J. L.",Ruth J.,Babel-Smith,0000-0003-0604-3848,Bowling Green Preschool,281600,Graphic Design,Bachelors in Fine Art,1981,1985
"Smith,J. L.",David J .,"Smith, Jr.",0009-0007-6159-3574,,,,,,
"Smith,J. L.",Erin J,Lawrence-Smith,0000-0002-5550-6039,,,,,,
"Smith,J. L.",Amanda J.,Smith Jones,0000-0002-3693-7917,University of North Carolina at Chapel Hill,grid.10698.36,Cell Biology and Physiology,PhD,2015,2022
"Smith,J. L.",Amanda J.,Smith Jones,0000-0002-3693-7917,University of North Carolina at Chapel Hill,grid.10698.36,Biology,B.S.,2011,2015
"Johnson,A.",A.,Johnson,0009-0005-9792-7682,,,,,,
"Johnson,A.",Richard A,Johnson,0000-0002-4999-6027,,,,,,
"Johnson,A.",A. Reeves,Johnson,0000-0003-2752-6638,,,,,,
"Johnson,A.",Jessica A,Johnson,0000-0003-2815-8830,,,,,,
"Johnson,A.",Rae A,Johnson,0000-0002-0583-6902,,,,,,
"Johnson,A.",John A.,Johnson,0000-0001-8208-177X,University of Tasmania,3925,,"Biological Sciences, PhD",2018,
"Johnson,A.",John A.,Johnson,0000-0001-8208-177X,James Cook University,8001,,"FIsheries Biology and Management, MS",2014,2015
"Johnson,A.",John A.,Johnson,0000-0001-8208-177X,Hawaii Pacific University,3948,,"Marine Biology, BS",2009,2013
"Johnson,A.",William A.,Johnson,0000-0002-9752-5676,,,,,,
"Johnson,A.",A. Reeves,Johnson,0000-0002-2556-4641,,,,,,
"Johnson,A.",William A,Johnson,0000-0003-4152-0865,,,,,,
"Johnson,A.",Jermaine A.,Johnson,0009-0002-5407-9482,,,,,,
"Johnson,A.",Sarah A.,Johnson,0000-0003-3392-0535,,,,,,
"Johnson,A.",Isabel A,Johnson,0000-0001-9124-5799,,,,,,
"Johnson,A.",Thomas A.,Johnson,0000-0002-9135-3252,,,,,,
"Johnson,A.",Bjorn A ,Johnson,0000-0002-6460-2444,,,,,,
"Johnson,A.",Mark A,Johnson,0000-0001-6721-2428,Washington State University,6760,Institute of Biological Chemistry,PhD,,1984
"Johnson,A.",Mark A,Johnson,0000-0001-6721-2428,University of Illinois at Chicago,14681,"Chemistry, Biology",BS,,1976
"Johnson,A.",A Jakob,Johnson,0000-0002-8161-6303,,,,,,
"Johnson,A.",Ericka A,Johnson,0000-0003-0172-4265,,,,,,
"Johnson,A.",A Daniel,Johnson,0000-0001-7464-6590,,,,,,
"Johnson,A.",David A.,Johnson,0000-0002-2363-0940,McMaster University,3710,Mechanical Engineering,PhD,,1994
"Johnson,A.",Rosina A,Johnson,0009-0009-0781-7877,,,,,,
"Johnson,A.",Ericka A,Johnson,0009-0001-7788-0873,,,,,,
"Johnson,A.",A. Steve,Johnson,0000-0002-2835-0833,,,,,,
"Johnson,A.",Chelsea A.,Johnson,0000-0002-7923-3856,Michigan State University,grid.17088.36,Communicative Sciences and Disorders,Ph.D.,2017,2022
"Johnson,A.",Chelsea A.,Johnson,0000-0002-7923-3856,Michigan State University,3078,Neuroscience,BS,2011,2015
"Johnson,A.",Chelsea A.,Johnson,0000-0002-7923-3856,Michigan State University,grid.17088.36,Psychology,BS,2011,2015
"Johnson,A.",Eboni A.,Johnson,0000-0002-8295-9017,Kent State University,grid.258518.3,Library & Information Science,MLIS,2000,2003
"Johnson,A.",Eboni A.,Johnson,0000-0002-8295-9017,Oberlin College,grid.261284.b,African-American Studies,BA,1993,1997
"Johnson,A.",Eboni A.,Johnson,0000-0002-8295-9017,Oberlin College,grid.261284.b,English,BA,1993,1997
"Johnson,A.",Daniel A.,Johnson,0000-0001-8599-470X,,,,,,
"Johnson,A.",Willene A,Johnson,0000-0001-9973-4757,,,,,,
"Johnson,A.",Rebecca A,Johnson,0009-0001-2463-3510,,,,,,
"Johnson,A.",Shelley A.,Johnson,0000-0002-0098-2134,The Pennsylvania State University - University Park Campus,311285,Nursing ,MS in Nursing - Community Health ,,
"Johnson,A.",Shelley A.,Johnson,0000-0002-0098-2134,University of Phoenix,https://ror.org/01j0n2h15,Educational Leadership,EdD,,
"Johnson,A.",Shelley A.,Johnson,0000-0002-0098-2134,Northwestern University,https://ror.org/000e0be47,Business,EMBA,,
"Johnson,A.",Shelley A.,Johnson,0000-0002-0098-2134,University of Pennsylvania,https://ror.org/00b30xv10,Nursing ,BSN,,
"Johnson,A.",Edward A.,Johnson,0000-0002-4710-9295,,,,,,
"Johnson,A.",Markae` A.,Johnson,0009-0000-2887-5173,,,,,,
"Johnson,A.",Catherine A.,Johnson,0009-0002-5328-9437,University of Toronto,https://ror.org/03dbr7087,iSchool,PhD,1999,2003
"Johnson,A.",Luke A,Johnson,0000-0002-6697-6589,,,,,,
"Johnson,A.",A. Holly,Johnson,0000-0001-8244-7479,,,,,,
"Johnson,A.",Alexandra A.,Johnson,0000-0001-7392-9169,,,,,,
"Johnson,A.",Robin A,Johnson,0000-0003-4308-4550,Universität Konstanz,http://dx.doi.org/10.13039/501100010583,Biological Sciences,MSc,2021,
"Johnson,A.",Robin A,Johnson,0000-0003-4308-4550,Universität Konstanz,http://dx.doi.org/10.13039/501100010583,Biological Sciences,BSc,2018,2021
"Johnson,A.",Julie A,Johnson,0000-0001-9847-1932,,,,,,
"Johnson,A.",Christopher A. ,Johnson,0009-0002-6507-1611,,,,,,
"Johnson,A.",A. Wayne,Johnson,0000-0002-2207-5826,Brigham Young University,grid.253294.b,Department of Exercise Sciences,PhD,,2007
"Johnson,A.",A. Wayne,Johnson,0000-0002-2207-5826,University of Alabama at Birmingham,9968,Physical Therapy,MSPT,1996,1997
"Johnson,A.",Christopher A. ,Johnson,0009-0004-1732-0235,,,,,,
"Johnson,A.",James A,Johnson,0000-0002-2312-0633,,,,,,
"Johnson,A.",Anna A.,Johnson,0000-0003-2955-0308,Stanford University,https://ror.org/00f54p054,Bioengineering,PhD,2022,
"Johnson,A.",Anna A.,Johnson,0000-0003-2955-0308,Massachusetts Institute of Technology,2167,Department of Chemical Engineering, B.S. in Chemical-Biological Engineering,2017,2022
"Johnson,A.",Amethyst A.,Johnson,0000-0002-2047-1913,University of Leeds,http://dx.doi.org/10.13039/501100000777,Institute for Climate and Atmospheric Science,PhD Meteorology,2020,2024
"Johnson,A.",Amethyst A.,Johnson,0000-0002-2047-1913,University of Manchester,https://ror.org/027m9bs27,School of Earth and Environmental Sciences,BSc. Environmental Science,2017,2020
"Johnson,A.",Jennifer A.,Johnson,0000-0003-2725-4580,,,,,,
"Johnson,A.",Christopher A.,Johnson,0000-0003-1482-9525,,,,,,
"Johnson,A.",Kyle A,Johnson,0009-0003-5227-090X,Medical College of Wisconsin,https://ror.org/00qqv6244,Department of Biomedical Engineering,Doctor of Philosophy,2018,2024
"Johnson,A.",Christopher A.,Johnson,0009-0006-0606-7654,,,,,,
"Johnson,A.",Ben A,Johnson,0000-0002-6570-6392,Uppsala University,,"Department of Chemistry, Ångström Laboratory",PhD,2015,2020
"Johnson,A.",Dr. Ginger A,Johnson,0000-0002-4728-3744,University of Turin,https://ror.org/048tbm396,Department of Law,"LLM, Transnational Crime & Justice (Human Rights & Humanitarian Law)",2013,2014
"Johnson,A.",Dr. Ginger A,Johnson,0000-0002-4728-3744,University of South Florida,7831,Department of Anthropology,"PhD, Applied Bio-Cultural Medical Anthropology",2009,2013
"Johnson,A.",Dr. Ginger A,Johnson,0000-0002-4728-3744,University of South Florida,7831,Department of Public Health,"MPH, Global Communicable Diseases",2006,2009
"Johnson,A.",Dr. Ginger A,Johnson,0000-0002-4728-3744,Western Kentucky University,1889,Department of Anthropology; Department of Journalism,"BA, Anthropology & Journalism",2001,2005
"Johnson,A.",a t charlie,johnson,0000-0002-5402-1224,,,,,,
"Johnson,A.",Brad A. M. ,Johnson,0000-0003-2905-9957,,,,,,
"Johnson,A.",Dr Raymonda A. B.,Johnson,0000-0002-5666-8398,Njala University,,Crop Protection,PHD,,
"Johnson,A.",Hyacinthe A.,JOHNSON-ANSAH,0000-0002-3635-907X,,,,,,
"Johnson,A.",Shamari A.,Johnson V.,0009-0003-2741-2339,Universidad de Panamá,https://ror.org/0070j0q91,"Facultad de Informática, Electrónica y Comunicación ",Ingeniería Mecatrónica ,2019,2025
"Johnson,A.",A M ,Anthony Johnson,0000-0003-3462-6186,,,,,,
"Johnson,A.",Emmanuel A.,Flores-Johnson,0000-0003-4285-5181,,,,,,
"Johnson,A.",JOHNSON ANTONY A,JOHNSON ANTONY A,0009-0005-4526-8590,,,,,,
"Lin,B. Y.",B,Lin,0009-0002-8409-9361,,,,,,
"Lin,B. Y.",B. S.,Lin,0000-0001-6307-0688,,,,,,
"Lin,B. Y.",Q. B.,Lin,0000-0001-6135-7829,,,,,,
"Liu,T.",T,Liu,0000-0002-9762-8413,,,,,,
"Liu,T.",T.,Liu,0000-0001-8353-4224,,,,,,
"Liu,T.",T.,Liu,0000-0003-2235-6158,,,,,,
"Liu,T.",T,LIU,0009-0009-3164-5059,,,,,,
"Liu,T.",B. T.,Liu,0000-0002-7740-2003,,,,,,
"Liu,T.",L.-T.,Liu,0000-0001-7303-623X,,,,,,
"Liu,T.",T. S.,Liu,0000-0002-7063-0943,University of Iowa,4083,Department of Mechanical Engineering,Ph.D.,1971,1976
"Liu,T.",Qian T.,Liu,0000-0003-2884-198X,University of British Columbia,grid.17091.3e,Chemistry,Master's degree,2018,2020
"Liu,T.",L. T.,Liu,0000-0002-6464-7407,,,,,,
"Liu,T.",Andy T.,Liu,0000-0002-2502-3992,National Taiwan University,33561,College of Electrical Engineering and Computer Science,PhD,2018,
"Liu,T.",Andy T.,Liu,0000-0002-2502-3992,National Taiwan University,33561,Electrical Engineering,Bachelor’s Degree,2014,2018
"Liu,T.",Jason T.,Liu,0000-0002-5047-3207,Monash University,https://ror.org/02bfwt286,Faculty of Information Technology,Bachelor of Computer Science in Data Science,2025,2026
"Liu,T.",Jason T.,Liu,0000-0002-5047-3207,Monash College,435661,,Diploma of Information Technology,2024,2024
"Liu,T.",Imogen T.,Liu,0000-0002-1627-9849,Universiteit Leiden,4496,Institute of Political Science,MSc Political Science and Public Administration (Research),,
"Liu,T.",Imogen T.,Liu,0000-0002-1627-9849,University of Auckland,1415,,BCom/BSc Economics and Statistics,,
"Liu,T.",Edison T.,Liu,0000-0003-4293-4795,Stanford Medicine,158423,,MD,1973,1978
