input,given,family,orcid,title,funder,identifier,award,start,end
Kelly Sherman Boyle,Kelly,Boyle,0000-0002-9548-5885,,,,,,
Kelly Sherman Boyle,Kelly,Boyle,0000-0003-4711-9503,,,,,,
Kelly Sherman Boyle,Kelly,Boyle,0000-0002-3638-2181,,,,,,
Heather S. Cooley,Heather,Tubbs Cooley,0000-0002-1662-1368,Nurse Certification and Infant Outcomes in Neonatal Intensive Care,American Nurses Foundation,http://dx.doi.org/10.13039/100005233,,2015,2016
Heather S. Cooley,Heather,Tubbs Cooley,0000-0002-1662-1368,Nurse Support for Children and Their Parents Returning Home from the Hospital -- The H2O Study,Patient Centered Outcomes Research Institute,,grant.df730bb2,2013,2016
Heather S. Cooley,Heather,Tubbs Cooley,0000-0002-1662-1368,The Impact of Nursing Workforce Organization on Outcomes of Hospitalized Children,Agency for Healthcare Research and Quality,,R36HS018802,2010,2010
Heather S. Cooley,Heather,Tubbs Cooley,0000-0002-1662-1368,Systems analysis of guideline adherence in neonatal intensive care,National Institute of Child Health and Human Development,,R21HD084863,2016,2018
Heather S. Cooley,Heather,Tubbs Cooley,0000-0002-1662-1368,Enhancing Nursing Care Reliability in Neonatal Intensive Care Units,Eunice Kennedy Shriver National Institute of Child Health and Human Development,http://dx.doi.org/10.13039/100000071,R01HD100455,2020,2025
Heather S. Cooley,Heather,Cooley,0000-0002-9369-4683,,,,,,
Erica A. Garcia,Erica,Garcia,0000-0002-1186-9700,,,,,,
Erica A. Garcia,Erica,Garcia-Pittman,0000-0002-6835-1910,,,,,,
Erica A. Garcia,ERICA ,GARCIA GARCIA,0009-0003-3602-5162,,,,,,
Erica A. Garcia,Erica,Saldivar Garcia,0000-0002-6559-1695,,,,,,
Erica A. Garcia,Erica,Garcia,0000-0002-2617-5277,,,,,,
Erica A. Garcia,Erica,Garcia,0000-0001-9008-2350,,,,,,
Erica A. Garcia,Erica,Garcia,0000-0002-6062-0872,,,,,,
Erica A. Garcia,Erica,Garcia,0000-0002-4611-5618,,,,,,
Erica A. Garcia,Erica,Garcia,0000-0002-3366-8213,,,,,,
Erica A. Garcia,Erica,Garcia,0000-0002-5128-6761,,,,,,
Erica A. Garcia,Erica,Garcia,0009-0001-8977-893X,,,,,,
Erica A. Garcia,Erica,Rossi Garcia,0009-0006-2441-6483,,,,,,
Erica A. Garcia,Erica ,Garcia Lezcano,0000-0002-3328-7875,,,,,,
Erica A. Garcia,Erica ,Garcia Hernandez ,0009-0000-8818-0453,,,,,,
Erica A. Garcia,Erica,Garcia-Thomas,0009-0002-5475-971X,,,,,,
Erica A. Garcia,Erica,Garcia-Verellen,0009-0004-7658-5241,,,,,,
Erica A. Garcia,Erica,Garcia Badaracco,0000-0003-0860-766X,,,,,,
Erica A. Garcia,PRINCESS ERICA,GARCIA,0000-0001-8943-7855,,,,,,
Erica A. Garcia,Erica,Garcia França Lopes,0000-0002-8414-3759,,,,,,
Erica A. Garcia,Erica Evelin ,Rojas Garcia ,0000-0002-1605-5765,,,,,,
Erica A. Garcia,Erica Ruth,Alcedo Garcia,0000-0002-1251-5533,,,,,,
Erica A. Garcia,Analiz Erica ,Garcia Mendizabal,0009-0003-7102-0543,,,,,,
Erica A. Garcia,Erica Danuska,Cornejo Garcia,0009-0004-0152-0339,,,,,,
Erica A. Garcia,Janne Erica,Velarde Garcia,0009-0000-5683-3667,,,,,,
Jonathan S.F. Lee,Jonathan,Lee,0000-0001-6981-6057,,,,,,
Jonathan S.F. Lee,Jonathan,Lee,0000-0002-4410-929X,,,,,,
Jonathan S.F. Lee,Jonathan,Lee,0000-0001-8036-2922,,,,,,
Jonathan S.F. Lee,Jonathan,Lee,0000-0002-4967-1302,,,,,,
Jonathan S.F. Lee,Jonathan,Lee,0000-0002-5622-0112,,,,,,
Jonathan S.F. Lee,Jonathan,Lee,0000-0002-7940-1290,,,,,,
Jonathan S.F. Lee,Jonathan,Lee,0000-0001-7395-281X,,,,,,
Jonathan S.F. Lee,Jonathan,Lee,0000-0002-3221-5976,,,,,,
Jonathan S.F. Lee,Jonathan,Lee,0000-0002-7325-4146,,,,,,
Jonathan S.F. Lee,Jonathan,Lee,0000-0003-0106-9299,,,,,,
Jonathan S.F. Lee,Jonathan,Lee,0000-0002-8802-1273,,,,,,
Jonathan S.F. Lee,Jonathan,Lee,0000-0002-4813-0862,,,,,,
Jonathan S.F. Lee,Jonathan,Lee,0000-0002-8485-004X,,,,,,
Jonathan S.F. Lee,Jonathan ,Lee,0000-0002-9543-958X,More than just a scaffold? -The role of stem cell derived epicardium in assembling a pro-cardiogenic extracellular matrix,Wellcome Trust,,225480/Z/22/Z,2021,2024
Jonathan S.F. Lee,Jonathan,Lee,0000-0001-9374-7610,,,,,,
Jonathan S.F. Lee,Jonathan,Lee,0000-0003-4502-1115,,,,,,
Jonathan S.F. Lee,Jonathan,Lee,0000-0001-7764-0506,,,,,,
Jonathan S.F. Lee,Jonathan,Lee,0000-0002-0111-3475,,,,,,
Jonathan S.F. Lee,Jonathan,Lee,0000-0002-7941-5684,,,,,,
Jonathan S.F. Lee,Jonathan,Lee,0000-0002-1398-629X,,,,,,
Jonathan S.F. Lee,Jonathan,Lee,0000-0002-9680-805X,,,,,,
Jonathan S.F. Lee,Jonathan,Lee,0009-0000-0067-1144,,,,,,
Jonathan S.F. Lee,Jonathan,Lee,0000-0003-1575-7711,,,,,,
Jonathan S.F. Lee,Jonathan,Lee,0000-0002-3551-9465,,,,,,
Jonathan S.F. Lee,Jonathan,Lee,0009-0009-8470-1528,,,,,,
Jonathan S.F. Lee,Jonathan,Lee,0000-0002-2448-6880,,,,,,
Jonathan S.F. Lee,Jonathan,Lee,0000-0001-8880-8570,,,,,,
Jonathan S.F. Lee,Jonathan,Lee,0000-0002-7627-7829,,,,,,
Jonathan S.F. Lee,Jonathan,Lee,0000-0002-6492-0792,,,,,,
Jonathan S.F. Lee,Jonathan,Lee,0000-0001-7626-8386,,,,,,
Jonathan S.F. Lee,Jonathan,Lee,0009-0004-0599-9818,,,,,,
Jonathan S.F. Lee,Jonathan,Lee,0000-0001-7021-0714,,,,,,
Jonathan S.F. Lee,Jonathan,Lee,0000-0003-2196-7862,,,,,,
Jonathan S.F. Lee,Jonathan,Lee,0000-0002-5387-2852,,,,,,
Jonathan S.F. Lee,Jonathan,Lee,0000-0002-4614-2448,,,,,,
Jonathan S.F. Lee,Jonathan,Lee,0000-0002-9419-2116,,,,,,
Jonathan S.F. Lee,Jonathan,Lee,0009-0003-7406-5173,,,,,,
Jonathan S.F. Lee,Jonathan,Lee,0009-0000-8923-5129,,,,,,
Jonathan S.F. Lee,Jonathan,Lee,0000-0003-4750-3476,,,,,,
Jonathan S.F. Lee,Jonathan,Lee,0000-0003-0388-0368,,,,,,
Jonathan S.F. Lee,Jonathan,lee,0009-0000-5365-7151,,,,,,
Jonathan S.F. Lee,Jonathan,Lee,0000-0002-1828-1707,,,,,,
Jonathan S.F. Lee,Jonathan ,Lee,0009-0002-9417-3262,,,,,,
Jonathan S.F. Lee,Jonathan,Lee,0000-0003-3932-761X,,,,,,
Jonathan S.F. Lee,Jonathan,Lee,0000-0001-8610-2400,,,,,,
Jonathan S.F. Lee,Jonathan,Lee,0000-0002-8477-8025,,,,,,
Jonathan S.F. Lee,Jonathan,Lee,0000-0002-5026-1378,,,,,,
Jonathan S.F. Lee,Jonathan,Lee,0009-0004-9330-6881,,,,,,
Jonathan S.F. Lee,Jonathan,Lee,0009-0009-8590-2559,,,,,,
Jonathan S.F. Lee,Jonathan,Lee,0000-0002-9546-5294,,,,,,
Jonathan S.F. Lee,Jonathan,Lee,0000-0001-8606-8556,,,,,,
Jonathan S.F. Lee,Jonathan,Lee,0009-0006-2808-7154,,,,,,
Jonathan S.F. Lee,Jonathan,Lee,0000-0002-5316-6069,,,,,,
Jonathan S.F. Lee,Jonathan,Lee,0009-0002-8776-7986,,,,,,
Jonathan S.F. Lee,Jonathan,Lee,0009-0000-8633-4869,,,,,,
Jonathan S.F. Lee,Jonathan,Lee,0000-0002-5178-391X,,,,,,
Jonathan S.F. Lee,Jonathan,Lee,0009-0006-3975-0927,,,,,,
Jonathan S.F. Lee,Jonathan,Lee,0009-0007-7370-7612,,,,,,
Jonathan S.F. Lee,Jonathan,Lee,0000-0001-5977-691X,,,,,,
Jonathan S.F. Lee,Jonathan,Lee,0009-0002-1452-1555,,,,,,
Jonathan S.F. Lee,Jonathan,Lee,0009-0004-2062-9858,,,,,,
Jonathan S.F. Lee,Jonathan,Lee,0000-0002-6976-1831,,,,,,
Jonathan S.F. Lee,JONATHAN,LEE,0000-0001-6860-4802,,,,,,
Jonathan S.F. Lee,Jonathan,Lee,0000-0002-1113-8799,,,,,,
Jonathan S.F. Lee,Jonathan,Lee,0009-0003-1911-7057,,,,,,
Jonathan S.F. Lee,Jonathan,Lee,0000-0001-7752-1742,,,,,,
Jonathan S.F. Lee,Jonathan,Lee,0000-0002-9678-2603,,,,,,
Jonathan S.F. Lee,Jonathan,Lee,0009-0003-5041-8579,,,,,,
Jonathan S.F. Lee,Jonathan,Lee,0000-0002-5955-5145,,,,,,
Jonathan S.F. Lee,Jonathan,Lee,0000-0003-2163-8348,,,,,,
Jonathan S.F. Lee,Jonathan,Lee,0000-0002-3509-6589,,,,,,
Jonathan S.F. Lee,Jonathan,Lee,0009-0002-0355-5362,,,,,,
Jonathan S.F. Lee,Jonathan,Lee,0009-0003-0704-9245,,,,,,
Jonathan S.F. Lee,Jonathan ,Lee,0009-0007-4601-9742,,,,,,
Jonathan S.F. Lee,Jonathan,Lee,0000-0002-9768-5338,,,,,,
Jonathan S.F. Lee,Jonathan,Lee,0009-0006-8692-2189,,,,,,
Jonathan S.F. Lee,Jonathan,Lee,0009-0004-3010-1934,,,,,,
Jonathan S.F. Lee,Jonathan,Lee,0009-0002-9984-6171,,,,,,
Jonathan S.F. Lee,Jonathan,Lee,0000-0002-2284-2482,The reconsolidation of instrumental cocaine-seeking memories,Medical Research Council,http://dx.doi.org/10.13039/501100000265,MR/M017753/1,2015,2018
Jonathan S.F. Lee,Jonathan,Lee,0000-0002-2284-2482,Prediction error and memory reconsolidation,Leverhulme Trust,http://dx.doi.org/10.13039/501100000275,grant.9750493,2010,
Jonathan S.F. Lee,Jonathan,Lee,0000-0002-2284-2482,Stimulating the destabilisation of fear and traumatic memories,Leverhulme Trust,http://dx.doi.org/10.13039/501100000275,grant.9749653,2015,
Jonathan S.F. Lee,Jonathan,Lee,0000-0002-2284-2482,Neural mechanisms of memory updating,Biotechnology and Biological Sciences Research Council,http://dx.doi.org/10.13039/501100000268,BB/J014982/1,2013,2016
Jonathan S.F. Lee,Jonathan,Lee,0000-0002-2284-2482,Neural Systems and Neurobiological Pathways Underlying Aversive Memories,Medical Research Council,https://ror.org/03x94j517,G0700991,,
Jonathan S.F. Lee,Jonathan,Lee,0000-0002-2284-2482,Modulation Of Reminded Emotional Declarative Memories,Economic and Social Research Council,https://ror.org/03n0ht308,ES/Y001885/1,,
Jonathan S.F. Lee,Jonathan,Lee,0000-0001-7316-7643,,,,,,
Jonathan S.F. Lee,Jonathan,Lee,0000-0002-1083-2172,,,,,,
Jonathan S.F. Lee,Jonathan,Lee,0000-0002-9224-6424,,,,,,
Jonathan S.F. Lee,Jonathan,Lee,0000-0001-9003-8456,,,,,,
Jonathan S.F. Lee,Jonathan,Lee,0000-0001-5220-1275,,,,,,
Jonathan S.F. Lee,Jonathan,Lee,0009-0002-7132-8305,,,,,,
Jonathan S.F. Lee,Jonathan ,Lee,0009-0005-7414-5215,,,,,,
Jonathan S.F. Lee,Jonathan,Lee,0000-0003-3335-7834,,,,,,
Jonathan S.F. Lee,Jonathan,Lee,0000-0002-3504-8464,,,,,,
Jonathan S.F. Lee,Jonathan,Lee,0000-0001-5532-5206,,,,,,
Jonathan S.F. Lee,Jonathan,Lee,0000-0001-8806-8066,,,,,,
Jonathan S.F. Lee,Jonathan,Lee,0000-0003-2575-5568,,,,,,
Jonathan S.F. Lee,Jonathan,Lee,0000-0002-9165-2316,,,,,,
Jonathan S.F. Lee,Jonathan,Lee,0000-0002-3984-6383,,,,,,
Jonathan S.F. Lee,Jonathan,Lee,0009-0001-8700-6020,,,,,,
Jonathan S.F. Lee,Jonathan,Lee,0000-0002-2504-4849,,,,,,
Jonathan S.F. Lee,Jonathan,Lee,0000-0001-8161-575X,,,,,,
Jonathan S.F. Lee,Jonathan,Lee,0000-0002-4485-1611,,,,,,
Jonathan S.F. Lee,Jonathan,Lee,0000-0001-7065-8041,,,,,,
Jonathan S.F. Lee,Jonathan,Lee,0009-0005-4474-6183,,,,,,
Jonathan S.F. Lee,Jonathan,Lee,0000-0002-2539-5235,,,,,,
Jonathan S.F. Lee,Jonathan,Lee,0009-0006-9700-2548,,,,,,
Jonathan S.F. Lee,Jonathan,Lee,0000-0002-1229-0098,,,,,,
Jonathan S.F. Lee,Jonathan,Lee-Confer,0000-0002-2112-9802,,,,,,
Jonathan S.F. Lee,Jonathan,Lee Rodriguez,0009-0002-5694-7108,,,,,,
Jonathan S.F. Lee,Jonathan,Vincent Lee,0009-0004-7980-7620,,,,,,
Jonathan S.F. Lee,Jonathan Sangyun,Lee,0000-0002-5972-8667,,,,,,
Jonathan S.F. Lee,Jonathan Y,Lee,0000-0002-5208-0394,,,,,,
Jonathan S.F. Lee,Jonathan Yiho,Lee,0000-0003-1244-2335,,,,,,
Jonathan S.F. Lee,Jonathan Hanjin,Lee,0009-0002-8735-9480,,,,,,
Jonathan S.F. Lee,Jonathan Zhiqiang,Lee,0000-0001-6789-8132,,,,,,
Jonathan S.F. Lee,Jonathan Y.,Lee,0000-0003-1267-948X,,,,,,
Jonathan S.F. Lee,Jonathan William,Lee,0000-0002-0154-3440,,,,,,
Jonathan S.F. Lee,Kwok Ming Jonathan,Lee,0000-0002-1950-9099,,,,,,
Jonathan S.F. Lee,Jonathan Chuo Min,Lee,0000-0003-4582-3505,,,,,,
Jonathan S.F. Lee,Jonathan Tak Loong,Lee,0000-0001-9189-0835,,,,,,
Jonathan S.F. Lee,Jonathan Ka Leung,Lee,0000-0003-2414-3500,,,,,,
Jonathan S.F. Lee,Wai Lam Jonathan,Lee,0000-0002-3531-3520,,,,,,
Jonathan S.F. Lee,Jonathan Chia-Ho,Lee,0000-0003-3934-6458,Combined Theta-burst Stimulation and Cognitive Training in Depressed Youth ,Cundill Family Foundation Grant,,,2018,2019
Jonathan S.F. Lee,Jonathan Chia-Ho,Lee,0000-0003-3934-6458,Combined Theta-burst Stimulation and Cognitive Training in Depressed Youth ,O'Brien Family Foundation ,,,2017,2018
Jonathan S.F. Lee,Jonathan Chia-Ho,Lee,0000-0003-3934-6458,Combined Theta-burst Stimulation and Cognitive Training in Depressed Youth ,Weston Family Foundation,,,2017,2018
Jonathan S.F. Lee,Jonathan Chia-Ho,Lee,0000-0003-3934-6458,Combined Theta-burst Stimulation and Cognitive Training in Depressed Youth ,Caskey-Francis Foundation,,,2017,2019
Jonathan S.F. Lee,Jonathan Chia-Ho,Lee,0000-0003-3934-6458,Paired Associative Stimulation in Depressed Youth ,Ontario Ministry of Health and Long-Term Care,http://dx.doi.org/10.13039/501100000226,,2016,2017
Jonathan S.F. Lee,Jonathan Chia-Ho,Lee,0000-0003-3934-6458,Paired Associative Stimulation in Depressed Youth,Chisholmn Family Memorial Scholarship,,,2015,2016
Jonathan S.F. Lee,Jonathan Chia-Ho,Lee,0000-0003-3934-6458,Paired Associative Stimulation in Healthy Adolescents,Canadian Psychiatric Association,http://dx.doi.org/10.13039/501100000153,,2014,2014
Jonathan S.F. Lee,Jonathan Chia-Ho,Lee,0000-0003-3934-6458,Prepulse Inhibition of the Startle Reflex in Rats,Natural Sciences and Engineering Research Council of Canada,http://dx.doi.org/10.13039/501100000038,,2005,2006
Jonathan S.F. Lee,Jonathan Chia-Ho,Lee,0000-0003-3934-6458,Long-term Potentiation like Plasticity in Nck1 Knockout Mice,Natural Sciences and Engineering Research Council of Canada,http://dx.doi.org/10.13039/501100000038,,2003,2004
Jonathan S.F. Lee,Jonathan Sang-Joon,Lee,0009-0008-3059-2007,,,,,,
Jonathan S.F. Lee,Cheuk Wing Jonathan,Lee,0000-0002-2526-9634,,,,,,
Jonathan S.F. Lee,Kwok Ming Jonathan ,Lee,0000-0002-3850-9684,,,,,,
Jonathan S.F. Lee,Jonathan Hon Chung,Lee,0009-0006-0204-8990,,,,,,
Jonathan S.F. Lee,Jonathan Song Yang,Lee,0009-0009-9070-563X,,,,,,
Jonathan S.F. Lee,Xiang Wei Jonathan,Lee,0000-0001-8545-0243,,,,,,
Jonathan S.F. Lee,Jonathan Him Nok,Lee,0000-0003-3990-8801,,,,,,
Jung Lee,Jung-Jung,Lee,0000-0001-7126-794X,,,,,,
Jung Lee,Jung,Lee,0000-0003-3115-3432,,,,,,
Jung Lee,JUNG,LEE,0000-0002-9473-5520,,,,,,
Jung Lee,Jung,Lee,0000-0001-9772-6913,,,,,,
Jung Lee,Jung,Lee,0000-0002-8903-6549,,,,,,
Jung Lee,Jung,Lee,0000-0002-1692-9506,,,,,,
Jung Lee,Jung,Lee,0000-0001-8074-105X,,,,,,
Jung Lee,Jung,Lee,0009-0003-3319-7225,,,,,,
Jung Lee,Jung,Lee,0000-0003-3669-4617,,,,,,
Jung Lee,Jung,Lee,0000-0002-7826-8221,,,,,,
Jung Lee,Jung,Lee,0009-0001-1315-088X,,,,,,
Jung Lee,Jung,Lee,0000-0003-0458-1474,,,,,,
Jung Lee,Jung,Lee,0009-0008-0989-0907,,,,,,
Jung Lee,Jung,Lee,0009-0002-3542-5669,,,,,,
Jung Lee,Jung,Lee,0000-0002-6689-8373,,,,,,
Jung Lee,Jung,Lee,0000-0001-8568-8163,,,,,,
Jung Lee,Jung,Lee,0009-0009-1168-2311,,,,,,
Jung Lee,Jung,Lee,0000-0001-9274-6739,,,,,,
Jung Lee,Jung,Lee,0009-0006-4971-0232,,,,,,
Jung Lee,Jung,Lee,0000-0003-1177-7117,,,,,,
Jung Lee,Jung,Lee,0000-0002-5295-0708,カイコとエリサンの集中産卵性を制御する遺伝子基盤の解明,Japan Society for the Promotion of Science,http://dx.doi.org/10.13039/501100001691,20K15535,2020,2022
Jung Lee,Jung,Lee,0000-0002-5295-0708,Re-examination of the transport pathway of tryptophan metabolites in insects,JSPS,https://ror.org/00hhkn466,24K17900,2024,2026
Jung Lee,Jung,Lee,0009-0003-8835-5614,,,,,,
Jung Lee,Jung Hwa,Lee,0000-0003-4620-2815,,,,,,
Jung Lee,Hyun Jung,Lee,0000-0001-5821-9097,,,,,,
Jung Lee,Jung Gil,Lee,0000-0002-4144-6821,,,,,,
Jung Lee,JUNG IL,LEE,0000-0003-2179-0120,,,,,,
Jung Lee,Jung yeol,Lee,0000-0001-9828-714X,,,,,,
Jung Lee,YOON JUNG,LEE,0000-0001-7060-7543,,,,,,
Jung Lee,Hye-Jung,Lee,0000-0002-9763-7141,,,,,,
Jung Lee,Jung Im,Lee,0000-0002-3050-3077,,,,,,
Jung Lee,Yun Jung,Lee,0000-0001-5045-632X,,,,,,
Jung Lee,Jung Woo,Lee,0000-0003-4029-4245,,,,,,
Jung Lee,Jung-Ok,Lee,0000-0003-3961-669X,,,,,,
Jung Lee,Min Jung,Lee,0000-0001-8811-9804,,,,,,
Jung Lee,Jung Ju,Lee,0000-0003-3463-9104,,,,,,
Jung Lee,Eun Jung,Lee,0000-0002-5820-4212,,,,,,
Jung Lee,Jung Hye,Lee,0000-0003-1973-7224,,,,,,
Jung Lee,Hsin-Jung,Lee,0000-0001-6018-4954,,,,,,
Jung Lee,Hyeun Jung,Lee,0000-0002-0486-2308,,,,,,
Jung Lee,Shin Jung,Lee,0000-0001-6216-9395,,,,,,
Jung Lee,min jung,lee,0000-0001-5253-7190,,,,,,
Jung Lee,Hyun Jung,Lee,0000-0002-3573-0308,,,,,,
Jung Lee,Jung-Hun,Lee,0000-0002-2407-793X,,,,,,
Jung Lee,Jung Woo,Lee,0000-0002-6186-8909,,,,,,
Jung Lee,Eun Jung,Lee,0000-0003-2693-1236,,,,,,
Jung Lee,Jung-Hyun,Lee,0000-0002-0355-5269,,,,,,
Jung Lee,hyun jung,lee,0000-0002-4871-0680,,,,,,
Jung Lee,Jung-Hyun,Lee,0000-0003-2144-8376,,,,,,
Jung Lee,Jung Ah,Lee,0000-0003-1957-0938,,,,,,
Jung Lee,Yeon-Jung,Lee,0000-0003-1812-7408,,,,,,
Jung Lee,Jung eun,Lee,0000-0002-3041-7179,,,,,,
Jung Lee,Jung Min,Lee,0000-0001-5054-221X,,,,,,
Jung Lee,Eun-jung,Lee,0000-0003-4729-0669,,,,,,
Jung Lee,Jung Min,Lee,0000-0003-4547-1132,,,,,,
Jung Lee,Chang Jung,Lee,0000-0001-9052-3160,,,,,,
Jung Lee,Jung Song,Lee,0000-0001-5227-3789,,,,,,
Jung Lee,Jung-Hyo,Lee,0000-0002-0573-8659,,,,,,
Jung Lee,Jung Hye,Lee,0000-0001-9636-4682,,,,,,
Jung Lee,In Jung,Lee,0000-0002-4409-9079,,,,,,
Jung Lee,Sang Jung,Lee,0000-0001-9263-2053,,,,,,
Jung Lee,So Jung,Lee,0000-0003-4982-8418,,,,,,
Jung Lee,Jung Sup,Lee,0000-0001-6091-7409,,,,,,
Jung Lee,JUNG HO,LEE,0000-0001-9063-5584,,,,,,
Jung Lee,JUNG JIN,LEE,0000-0002-3105-4998,,,,,,
Jung Lee,Jung Hwan,Lee,0000-0003-4987-2742,,,,,,
Jung Lee,Jung-Yup,Lee,0000-0003-1342-2715,,,,,,
Jung Lee,Hee-Jung,Lee,0000-0003-3065-2969,,,,,,
Jung Lee,Chao-Jung,Lee,0000-0003-3339-1522,,,,,,
Jung Lee,Jung-Hoon,Lee,0000-0003-1857-796X,,,,,,
Jung Lee,Jung Eun,Lee,0000-0003-0640-3655,,,,,,
Jung Lee,jung hyub,lee,0000-0002-3162-6482,,,,,,
Jung Lee,Meng-Jung,Lee,0000-0003-3333-558X,,,,,,
Jung Lee,Jung Youn,Lee,0000-0003-0638-6744,,,,,,
Jung Lee,Jung Il,Lee,0000-0001-6401-0169,,,,,,
Jung Lee,Jung Eun,Lee,0000-0003-4239-7782,,,,,,
Jung Lee,Jung Seok,Lee,0000-0002-9810-8647,,,,,,
Jung Lee,Chia Jung,Lee,0000-0002-7895-8417,,,,,,
Jung Lee,JUNG HUN,LEE,0000-0003-1997-203X,,,,,,
Jung Lee,jung yeop,lee,0000-0001-5641-6994,,,,,,
Jung Lee,JUNG NO,LEE,0000-0001-6200-6289,,,,,,
Jung Lee,Jung-Il,Lee,0000-0002-0564-7837,,,,,,
Jung Lee,Eui jung,Lee,0000-0001-7165-9345,,,,,,
Jung Lee,Jung hyeon,Lee,0000-0002-7525-8159,,,,,,
Jung Lee,Hsin-Jung,Lee,0000-0003-4962-2532,,,,,,
Jung Lee,Hee Jung,Lee,0000-0003-3212-0093,,,,,,
Jung Lee,Yu Jung,Lee,0000-0002-1228-9126,,,,,,
Jung Lee,Ui-Jung,Lee,0000-0002-3969-6899,,,,,,
Jung Lee,Jung Hun,Lee,0000-0001-8473-309X,,,,,,
Jung Lee,Jung Ho,Lee,0000-0002-1278-2180,,,,,,
Jung Lee,Jung-Hee ,Lee,0000-0002-1637-626X,,,,,,
Jung Lee,Jung Il,Lee,0000-0001-8883-228X,,,,,,
Jung Lee,Jung-Yeon,Lee,0000-0003-2034-9835,,,,,,
Jung Lee,Kee-Jung,Lee,0000-0001-9963-0253,,,,,,
Jung Lee,Jung-Woo,Lee,0000-0003-1122-4686,,,,,,
Jung Lee,Mao-Jung,Lee,0000-0001-5777-1701,,,,,,
Jung Lee,Jung-Hyung,Lee,0000-0002-2116-240X,,,,,,
Jung Lee,Dae Jung,Lee,0000-0002-7926-7204,,,,,,
Jung Lee,Yoon Jung,Lee,0000-0002-7601-7920,,,,,,
Jung Lee,Jung Sun,Lee,0000-0003-3559-2643,,,,,,
Jung Lee,Yu Jung,Lee,0000-0003-4643-8975,,,,,,
Jung Lee,Min Jung,Lee,0000-0002-0693-4811,,,,,,
Jung Lee,Hyun Jung,Lee,0000-0002-7270-0327,,,,,,
Jung Lee,Jung-Hoon,Lee,0000-0002-8149-406X,,,,,,
Jung Lee,Jung Ho,Lee,0000-0001-6486-2118,,,,,,
Jung Lee,Jung-Won,Lee,0000-0001-7736-0571,,,,,,
Jung Lee,Jung-Hoon,Lee,0000-0002-6577-9110,,,,,,
Jung Lee,Hyo Jung,Lee,0000-0001-9026-4584,,,,,,
Jung Lee,Hyun Jung,Lee,0000-0003-1361-1831,,,,,,
Jung Lee,Hyun Jung,Lee,0000-0003-3559-1894,,,,,,
Jung Lee,Han Jung,Lee,0000-0002-5923-6056,,,,,,
Jung Lee,JUNG WOO,LEE,0000-0001-5829-8565,,,,,,
Jung Lee,JUNG HWAN,LEE,0000-0001-7138-6180,,,,,,
Jung Lee,Jung Min,Lee,0000-0002-7648-9637,,,,,,
Jung Lee,You -Jung,Lee,0000-0002-6521-5761,,,,,,
Jung Lee,JUNG HYUN,LEE,0000-0003-1667-0159,,,,,,
Jung Lee,Jung Woo,Lee,0000-0003-0890-7750,,,,,,
Jung Lee,Cheng-Jung,Lee,0000-0003-1003-5621,,,,,,
Jung Lee,Jung Hee,Lee,0000-0003-1979-7788,,,,,,
Jung Lee,Jung Min,Lee,0000-0001-5263-1400,,,,,,
Jung Lee,Jung Hoon,Lee,0000-0002-0875-016X,,,,,,
Jung Lee,Jung-Min,Lee,0000-0001-9582-2311,,,,,,
Jung Lee,Min-Jung,Lee,0000-0002-9669-6852,,,,,,
Jung Lee,Jung Rok,Lee,0000-0002-1442-3958,,,,,,
Jung Lee,Eun-Jung,Lee,0000-0003-0834-8995,,,,,,
Jung Lee,Eun Jung,Lee,0000-0002-0074-7206,,,,,,
Jung Lee,Jung-Hoon,Lee,0000-0002-3355-6000,,,,,,
Jung Lee,Jung-Min,Lee,0000-0002-5194-8470,,,,,,
Jung Lee,Jung Ah,Lee,0000-0001-5905-7595,,,,,,
Jung Lee,Jung A,Lee,0000-0002-3355-0143,,,,,,
Jung Lee,Tien-Jung,Lee,0000-0003-4599-9578,,,,,,
Jung Lee,Jung Suk,Lee,0000-0003-1219-9945,,,,,,
Jung Lee,Hyun-Jung,Lee,0000-0002-9164-245X,,,,,,
Jung Lee,Ho Jung,Lee,0000-0002-6708-083X,,,,,,
Jung Lee,hee jung,lee,0000-0003-0760-4635,,,,,,
Jung Lee,Woo Jung,Lee,0000-0003-2748-5506,,,,,,
Jung Lee,JUNG-HO,LEE,0000-0003-4444-5506,,,,,,
Jung Lee,EUI JUNG,LEE,0000-0003-2263-1519,,,,,,
Jung Lee,JUNG WHA,LEE,0000-0002-7914-1388,,,,,,
Jung Lee,Hyun Jung,Lee,0000-0002-2118-0229,,,,,,
Jung Lee,Jung-Woo,Lee,0000-0002-7699-8909,,,,,,
Jung Lee,Woo Jung,Lee,0000-0002-6365-2351,,,,,,
Jung Lee,Jung Kyo,Lee,0000-0002-7290-5664,,,,,,
Jung Lee,Yeon-Jung,Lee,0000-0002-7770-3623,,,,,,
Jung Lee,eun-jung,lee,0000-0003-2699-9927,,,,,,
Jung Lee,So Jung,Lee,0000-0002-7489-2086,,,,,,
Jung Lee,MIn Jung,Lee,0000-0002-5683-4296,,,,,,
Jung Lee,Jung ha,Lee,0000-0001-8375-004X,,,,,,
Jung Lee,Hsing Jung,Lee,0000-0001-5825-9144,,,,,,
Jung Lee,Jung-Hyo,Lee,0000-0002-8158-7944,,,,,,
Jung Lee,Jung Yoon,Lee,0000-0002-5638-2090,,,,,,
Jung Lee,Youn-Jung,Lee,0000-0002-6831-4140,,,,,,
